identifier	date of composition	date of publication	annotator	not Latin? (put checkmark)	notes	URL	langid
fastihoratiani01lachgoog		1839				https://archive.org/details//fastihoratiani01lachgoog	la
degrammaticisgr00wentgoog		1890				https://archive.org/details//degrammaticisgr00wentgoog	la
ephesiaca00guhlgoog		1843				https://archive.org/details//ephesiaca00guhlgoog	la
ephemeridosbelli00dictuoft		1872				https://archive.org/details//ephemeridosbelli00dictuoft	la
davidruhnkeniil00ernegoog		1812				https://archive.org/details//davidruhnkeniil00ernegoog	la
actuariusdemedi01actugoog		1539				https://archive.org/details//actuariusdemedi01actugoog	la
antologiadellal01costgoog		1888				https://archive.org/details//antologiadellal01costgoog	la
commentatiocrit02karsgoog		1864				https://archive.org/details//commentatiocrit02karsgoog	la
selectionsfroml00tomlgoog		1886				https://archive.org/details//selectionsfroml00tomlgoog	la
opusculaselecta00creugoog		1854				https://archive.org/details//opusculaselecta00creugoog	la
iohanniscodagne01codagoog		1901				https://archive.org/details//iohanniscodagne01codagoog	la
quaestionesmetr00koesgoog		1893				https://archive.org/details//quaestionesmetr00koesgoog	la
joannishedwigsp00schwgoog		1827				https://archive.org/details//joannishedwigsp00schwgoog	la
sermonemdjuniij00kiaegoog		1875				https://archive.org/details//sermonemdjuniij00kiaegoog	la
symbolaetemblema00lafe		1705				https://archive.org/details//symbolaetemblema00lafe	la
plantaedicotyled00itot		1900				https://archive.org/details//plantaedicotyled00itot	la
carolilibbardeg00retzgoog		1783				https://archive.org/details//carolilibbardeg00retzgoog	la
commentariusine00pngoog		1882				https://archive.org/details//commentariusine00pngoog	la
decasuumsyntaxi00antogoog		1882				https://archive.org/details//decasuumsyntaxi00antogoog	la
gestadomnialdri00chargoog		1889				https://archive.org/details//gestadomnialdri00chargoog	la
legisdvodecimta01schgoog		1866				https://archive.org/details//legisdvodecimta01schgoog	la
aveshungarienume00friv		1891				https://archive.org/details//aveshungarienume00friv	la
iohanniscodagne00codagoog		1901				https://archive.org/details//iohanniscodagne00codagoog	la
catullilibercar00heysgoog		1855				https://archive.org/details//catullilibercar00heysgoog	la
gradusadparnass00cambgoog		1897				https://archive.org/details//gradusadparnass00cambgoog	la
iulifloriepitom00halmgoog		1854				https://archive.org/details//iulifloriepitom00halmgoog	la
doctrinarussoru00matgoog		1903				https://archive.org/details//doctrinarussoru00matgoog	la
martinilistereso00list		1678				https://archive.org/details//martinilistereso00list	la
carmina00porpgoog		1877				https://archive.org/details//carmina00porpgoog	la
corneliitacitia03tacigoog		1888				https://archive.org/details//corneliitacitia03tacigoog	la
iamblichiprotre02jambgoog		1888				https://archive.org/details//iamblichiprotre02jambgoog	la
selectionsfroml01tomlgoog		1886				https://archive.org/details//selectionsfroml01tomlgoog	la
nicolaijosephija00jacq		1796				https://archive.org/details//nicolaijosephija00jacq	la
quaesititalaequ00ehrlgoog		1898				https://archive.org/details//quaesititalaequ00ehrlgoog	la
orpheilithica00orphgoog		1881				https://archive.org/details//orpheilithica00orphgoog	la
evclidiselement01euclgoog		1673				https://archive.org/details//evclidiselement01euclgoog	la
MN40367ucmf_0		1744				https://archive.org/details//MN40367ucmf_0	la
antologiadellal00costgoog		1888				https://archive.org/details//antologiadellal00costgoog	la
devitaetmoribus02tacigoog		1844				https://archive.org/details//devitaetmoribus02tacigoog	la
philippibonamic00buongoog		1753				https://archive.org/details//philippibonamic00buongoog	la
enumeratiomyrtac00kiae		1893				https://archive.org/details//enumeratiomyrtac00kiae	la
foetusviuiexmat00bauhgoog		1591				https://archive.org/details//foetusviuiexmat00bauhgoog	la
entomologiaparis02four		1785				https://archive.org/details//entomologiaparis02four	la
observationesad00pallgoog		1788				https://archive.org/details//observationesad00pallgoog	la
iconesfloraeger00reicgoog						https://archive.org/details//iconesfloraeger00reicgoog	la
historiarumbelli00livyuoft		1843				https://archive.org/details//historiarumbelli00livyuoft	la
vindiciaeorigin01gelpgoog		1832				https://archive.org/details//vindiciaeorigin01gelpgoog	la
iohanniswycliff00wyclgoog		1886				https://archive.org/details//iohanniswycliff00wyclgoog	la
georgihornideori00horn		1652				https://archive.org/details//georgihornideori00horn	la
deoriginelatina00funcgoog		1720				https://archive.org/details//deoriginelatina00funcgoog	la
epitomehistoriso01jouv		1853				https://archive.org/details//epitomehistoriso01jouv	la
exercitationesc00herwgoog		1862				https://archive.org/details//exercitationesc00herwgoog	la
ivlifloriepitom00halmgoog		1872				https://archive.org/details//ivlifloriepitom00halmgoog	la
deagiographiapr00caragoog						https://archive.org/details//deagiographiapr00caragoog	la
additamentaadjac00lesk		1778				https://archive.org/details//additamentaadjac00lesk	la
sermonemdjuniij00kigoog		1875				https://archive.org/details//sermonemdjuniij00kigoog	la
shilariitractat01petrgoog		1887				https://archive.org/details//shilariitractat01petrgoog	la
historialittera00densgoog						https://archive.org/details//historialittera00densgoog	la
anthologiaeplan00stergoog		1890				https://archive.org/details//anthologiaeplan00stergoog	la
opusculamedicat00tissgoog		1787				https://archive.org/details//opusculamedicat00tissgoog	la
selectaeepatrib00masogoog		1847				https://archive.org/details//selectaeepatrib00masogoog	la
devitaetscripti00zamagoog		1830				https://archive.org/details//devitaetscripti00zamagoog	la
johannisnicolai00nicogoog		1711				https://archive.org/details//johannisnicolai00nicogoog	la
supplementumcomi00demiuoft		1912				https://archive.org/details//supplementumcomi00demiuoft	la
damasusetlauren00bygoog		1756				https://archive.org/details//damasusetlauren00bygoog	la
fastihoratianiac00franuoft		1839				https://archive.org/details//fastihoratianiac00franuoft	la
actuariusdemedi00actugoog		1546				https://archive.org/details//actuariusdemedi00actugoog	la
deplutarchoetta00boregoog		1902				https://archive.org/details//deplutarchoetta00boregoog	la
tractatusdemutuo00corruoft		1792				https://archive.org/details//tractatusdemutuo00corruoft	la
syllogeepigramm00hoffgoog		1893				https://archive.org/details//syllogeepigramm00hoffgoog	la
historiajacobit00havegoog		1740				https://archive.org/details//historiajacobit00havegoog	la
liberinsulemiss00innegoog		1847				https://archive.org/details//liberinsulemiss00innegoog	la
franciscixaveri00patrgoog		1857				https://archive.org/details//franciscixaveri00patrgoog	la
poetarumgermano00deligoog		1612				https://archive.org/details//poetarumgermano00deligoog	la
syriorientaless00khaygoog		1870				https://archive.org/details//syriorientaless00khaygoog	la
defabulisatella00munkgoog		1840				https://archive.org/details//defabulisatella00munkgoog	la
liberinsulemissa85inchuoft						https://archive.org/details//liberinsulemissa85inchuoft	la
hippolytiromani00lagagoog		1858				https://archive.org/details//hippolytiromani00lagagoog	la
demythographiva00kesegoog		1908				https://archive.org/details//demythographiva00kesegoog	la
exulumtriassive00leopgoog		1904				https://archive.org/details//exulumtriassive00leopgoog	la
atlanticaorient00euregoog		1764				https://archive.org/details//atlanticaorient00euregoog	la
johannisnicolai01nicogoog		1706				https://archive.org/details//johannisnicolai01nicogoog	la
satirarumlibriq03juvegoog		1890				https://archive.org/details//satirarumlibriq03juvegoog	la
bibliothecaesan02gildgoog		1847				https://archive.org/details//bibliothecaesan02gildgoog	la
helmoldipresbyt00pertgoog		1868				https://archive.org/details//helmoldipresbyt00pertgoog	la
deiphigeniaeaul00henngoog		1870				https://archive.org/details//deiphigeniaeaul00henngoog	la
syntaxislucreti00holtgoog		1868				https://archive.org/details//syntaxislucreti00holtgoog	la
vindiciaeorigin00gelpgoog		1832				https://archive.org/details//vindiciaeorigin00gelpgoog	la
diatribeinguili00heusgoog		1835				https://archive.org/details//diatribeinguili00heusgoog	la
analectatragica00blaygoog		1906				https://archive.org/details//analectatragica00blaygoog	la
corpusscriptoru15wissgoog		1866				https://archive.org/details//corpusscriptoru15wissgoog	la
fungitridentini02bresgoog						https://archive.org/details//fungitridentini02bresgoog	la
quaestionesarch00heibgoog		1879				https://archive.org/details//quaestionesarch00heibgoog	la
quomodolatinali01quilgoog						https://archive.org/details//quomodolatinali01quilgoog	la
iamblichiprotre00jambgoog		1888				https://archive.org/details//iamblichiprotre00jambgoog	la
tliviaburbecond00zinggoog		1888				https://archive.org/details//tliviaburbecond00zinggoog	la
annalesfuldense00pertgoog		1891				https://archive.org/details//annalesfuldense00pertgoog	la
dissertatiojuri00stgoog		1839				https://archive.org/details//dissertatiojuri00stgoog	la
commentariideac00buccgoog		1906				https://archive.org/details//commentariideac00buccgoog	la
hymniecclesiaee00nealgoog		1851				https://archive.org/details//hymniecclesiaee00nealgoog	la
liberdemiraculis00joanuoft		1913				https://archive.org/details//liberdemiraculis00joanuoft	la
liberinsulemiss01innegoog		1847				https://archive.org/details//liberinsulemiss01innegoog	la
commentatiodefir00freuuoft		1701				https://archive.org/details//commentatiodefir00freuuoft	la
sanctievcheriil00wotkgoog		1894				https://archive.org/details//sanctievcheriil00wotkgoog	la
opusculaacademi01schgoog		1858				https://archive.org/details//opusculaacademi01schgoog	la
defloovantevetus00darmuoft		1877				https://archive.org/details//defloovantevetus00darmuoft	la
lannaeisenecaep03senegoog		1832				https://archive.org/details//lannaeisenecaep03senegoog	la
MN40058ucmf_4		1864				https://archive.org/details//MN40058ucmf_4	la
historiecclesia00olshgoog		1822				https://archive.org/details//historiecclesia00olshgoog	la
hieronymiosorii00sarpgoog		1825				https://archive.org/details//hieronymiosorii00sarpgoog	la
veterinariaemed00blaugoog		1530				https://archive.org/details//veterinariaemed00blaugoog	la
commentatiodeeu00unkngoog		1888				https://archive.org/details//commentatiodeeu00unkngoog	la
corneliinepotio00nepogoog		1837				https://archive.org/details//corneliinepotio00nepogoog	la
jordanibruninol02brungoog		1889				https://archive.org/details//jordanibruninol02brungoog	la
erotianivocumhip00erotuoft		1918				https://archive.org/details//erotianivocumhip00erotuoft	la
fversigtafkong07kung		1844				https://archive.org/details//fversigtafkong07kung	la
gildasdeexcidio01gildgoog		1838				https://archive.org/details//gildasdeexcidio01gildgoog	la
deimitationehor01senegoog		1890				https://archive.org/details//deimitationehor01senegoog	la
antiquaelinguaeb00daviuoft		1809				https://archive.org/details//antiquaelinguaeb00daviuoft	la
scutumherculisli00hesiuoft		1854				https://archive.org/details//scutumherculisli00hesiuoft	la
disquisitiohisto00kuyp		1862				https://archive.org/details//disquisitiohisto00kuyp	la
caroliruaeiesoci00laru		1688				https://archive.org/details//caroliruaeiesoci00laru	la
homeriodyssea00wolfgoog		1908				https://archive.org/details//homeriodyssea00wolfgoog	la
cjuliicaesarise00unkngoog		1750				https://archive.org/details//cjuliicaesarise00unkngoog	la
brevislinguaesa00petegoog		1873				https://archive.org/details//brevislinguaesa00petegoog	la
ulpianilibersin00kruegoog		1878				https://archive.org/details//ulpianilibersin00kruegoog	la
tesseraromanaau00whitgoog		1654				https://archive.org/details//tesseraromanaau00whitgoog	la
elementaopticae00thysgoog		1775				https://archive.org/details//elementaopticae00thysgoog	la
ioannisvahlenii00vahlgoog		1858				https://archive.org/details//ioannisvahlenii00vahlgoog	la
commentatiodeeu00berlgoog		1888				https://archive.org/details//commentatiodeeu00berlgoog	la
exercitatiogeom00librgoog		1721				https://archive.org/details//exercitatiogeom00librgoog	la
henricisusoniss00seusgoog		1861				https://archive.org/details//henricisusoniss00seusgoog	la
4630408		1825				https://archive.org/details//4630408	la
cornutitheologia00cornuoft		1881				https://archive.org/details//cornutitheologia00cornuoft	la
verachristianar00tafegoog		1857				https://archive.org/details//verachristianar00tafegoog	la
johannisgeorgii00michgoog		1757				https://archive.org/details//johannisgeorgii00michgoog	la
pffortunatiabri00bresgoog		1738				https://archive.org/details//pffortunatiabri00bresgoog	la
mythologiasopi00john		1682				https://archive.org/details//mythologiasopi00john	la
flaviiiosephiop00boysgoog		1898				https://archive.org/details//flaviiiosephiop00boysgoog	la
apolloniidetact00apolgoog		1795				https://archive.org/details//apolloniidetact00apolgoog	la
legisdvodecimta00schgoog		1866				https://archive.org/details//legisdvodecimta00schgoog	la
synopsismethodic00menk		1830				https://archive.org/details//synopsismethodic00menk	la
deplutarchiinga01lezigoog		1884				https://archive.org/details//deplutarchiinga01lezigoog	la
leonardilessiio00lessgoog		1862				https://archive.org/details//leonardilessiio00lessgoog	la
scriptoreseccle00bratgoog		1904				https://archive.org/details//scriptoreseccle00bratgoog	la
titiliviaburbec00alscgoog		1839				https://archive.org/details//titiliviaburbec00alscgoog	la
syntaxislucreti01holtgoog		1868				https://archive.org/details//syntaxislucreti01holtgoog	la
decallimachicyd00ovidgoog		1863				https://archive.org/details//decallimachicyd00ovidgoog	la
derectacurandor00arcagoog		1574				https://archive.org/details//derectacurandor00arcagoog	la
longipastoralia00sinngoog		1829				https://archive.org/details//longipastoralia00sinngoog	la
degrammaticisvo01jobgoog		1893				https://archive.org/details//degrammaticisvo01jobgoog	la
gildasdeexcidio00gildgoog		1838				https://archive.org/details//gildasdeexcidio00gildgoog	la
liberexemploruma00litt		1908				https://archive.org/details//liberexemploruma00litt	la
degraminibuspan00tringoog		1826				https://archive.org/details//degraminibuspan00tringoog	la
p2orationesrecog02demouoft		1903				https://archive.org/details//p2orationesrecog02demouoft	la
enumeratioplanta00gibe		1873				https://archive.org/details//enumeratioplanta00gibe	la
deterentioetdon00hartgoog		1895				https://archive.org/details//deterentioetdon00hartgoog	la
